feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,label
-0.07112,0.43486,-0.25214,-1.38058,-1.225,0.68988,-0.35527,0.76855,0.35899,0.21932,-0.50467,-0.26867,-0.17641,0.64164,-0.2468,-0.3337,4.0
-0.10254,0.19819,-0.40508,1.17031,0.17971,-1.02733,-0.35527,-1.34425,0.06368,1.19155,0.67853,-0.38282,0.21223,1.6762,-0.80126,-0.27627,4.0
0.16827,0.13941,-0.07604,-1.12263,-1.15984,0.66191,-0.30203,0.84614,-0.17289,-0.00692,-0.58645,-0.08672,0.24417,-0.59836,-0.52108,-0.31609,4.0
0.00612,0.19245,-0.37069,-0.66432,-0.55254,0.167,-0.12298,0.13671,1.06449,0.50567,-0.04753,-0.35624,-2.04048,0.99799,0.66408,-0.1118,4.0
-0.09963,0.70642,-0.38672,-0.80016,-0.65728,0.26828,-0.35527,-0.10041,-0.7037,0.22787,-0.32713,-0.3807,-5.71527,0.14858,-0.48725,-1.48234,4.0
-0.10137,0.92981,-0.42394,-1.25681,-1.37704,0.6725,-0.35527,0.99048,-0.20097,1.12977,-0.9004,-0.41082,0.30405,-0.90038,-0.35107,1.53284,4.0
-0.05465,-0.17134,-0.37514,0.31933,-0.10917,0.6603,-0.35527,0.60958,-0.46313,-0.60625,-0.89522,-0.35816,0.28674,-1.46042,-0.45578,-1.20823,4.0
0.10246,-0.0006,-0.24598,0.11862,0.00695,0.35622,-0.10631,0.46527,-0.27847,-0.13473,-0.89234,-0.22596,0.29354,-1.17055,-0.37979,-1.07118,4.0
-0.07475,0.45206,0.21684,-1.1065,-1.30573,0.76189,-0.34926,1.05231,1.24718,0.35575,-0.40414,0.21547,0.07088,-0.48309,0.31613,-1.2504,4.0
1.38108,-0.67333,0.17055,1.14267,0.73721,-1.19784,0.19876,-1.28297,-0.13066,1.11174,0.65676,0.07776,0.09238,1.30912,-0.64137,-0.1799,4.0
-0.11464,-1.2146,0.0917,0.13916,0.32322,-1.16193,-0.15284,-1.61728,-0.7037,1.12977,-0.73891,0.00641,0.32971,0.55254,-1.02893,1.53284,4.0
-0.09992,0.23577,-0.41854,-1.16591,-0.96046,-0.00277,-0.35527,-0.05216,-0.7037,1.79433,-0.41283,-0.39576,-0.00729,0.43631,-0.13141,0.43641,4.0
0.71307,-0.3403,0.33651,-0.28574,-0.32597,0.03609,0.33135,0.34285,0.32205,0.32486,-0.64936,0.29099,-1.59038,0.20959,0.19971,0.39377,5.0
0.34762,-0.63126,0.0115,-0.74427,-0.6785,-3.9134,3.03086,-1.89654,0.20912,4.52392,-0.53244,-0.0355,0.21811,0.43721,-0.45535,-0.02043,5.0
-0.07567,0.24432,-0.02272,-0.98518,-1.21299,0.14512,-0.35527,0.10445,-0.0041,0.83611,-0.05564,0.02305,0.21368,-0.7144,-0.9166,-0.26654,5.0
-0.01212,-0.58134,-0.3833,-0.61156,-0.79715,-0.28375,-0.35527,-0.6262,0.04129,1.03631,-0.67371,-0.37623,0.23294,-0.74292,-0.78956,-0.95025,5.0
-0.0537,0.16974,-0.39602,0.20073,-0.52346,-0.17075,-0.35527,-0.42864,0.46082,0.44555,-0.78079,-0.39151,0.3081,-0.1254,-1.08626,0.02525,5.0
-0.02949,1.06876,-0.41039,-1.65141,-1.82691,1.11909,-0.35527,1.70902,0.70373,0.27568,-0.53541,-0.39897,-0.11225,-0.52932,1.03714,-0.97981,5.0
-0.09969,0.70691,-0.3866,-0.32586,-0.68113,0.83058,-0.35527,0.88032,-0.7037,-0.45451,-0.66422,-0.39506,0.32971,-1.12434,-0.57537,0.77905,5.0
-0.10795,1.58908,-0.42394,-0.98648,-0.89943,-0.07304,-0.35527,-0.55208,-0.7037,1.22553,-0.49417,-0.41082,0.29108,0.38337,-0.32138,-1.48234,5.0
-0.06477,-0.25062,-0.40898,-0.43697,-0.59975,0.1723,-0.29162,-0.02114,1.2331,0.57122,-0.06018,-0.39451,0.23848,0.57897,-0.11568,0.20616,5.0
-0.08139,0.63869,-0.40228,-1.83385,-1.9411,1.49886,-0.35527,2.3487,-0.7037,-0.43475,-0.80555,-0.37189,0.27526,-2.18702,0.2882,-1.10544,5.0
-0.09715,0.945,-0.33459,-0.414,-1.09123,0.46301,-0.35527,0.44884,1.56294,0.24351,0.55769,-0.30057,-0.17149,1.09112,0.14016,1.53284,5.0
0.37896,0.18778,3.23479,-0.84393,-0.57035,0.79402,0.02095,0.95464,0.49665,-0.11453,-0.63322,4.55223,-2.72672,1.70703,2.95338,-0.34619,5.0
0.02089,-0.31388,-0.39076,-0.44034,-0.40069,0.59999,-0.35527,0.39722,-0.59047,-0.59759,-0.21981,-0.37364,0.28926,-0.76741,-0.78775,-0.96411,5.0
-0.09123,-0.27295,-0.37606,1.18234,0.27762,-1.2109,0.56047,-1.08879,-0.21658,0.30349,-0.18036,-0.40193,0.14328,1.7838,-0.59435,1.03031,5.0
-0.00699,0.4102,-0.41853,-0.74986,-0.58833,0.59143,-0.24199,0.67362,0.05068,0.09826,-0.64342,-0.40806,0.14878,-0.75824,-0.66349,-0.75286,5.0
-0.01679,0.65598,-0.25392,-1.35654,-1.47124,-0.07278,-0.35527,-0.14974,-0.24165,1.7311,-0.65245,-0.21417,0.22361,-0.27553,-0.70674,0.27652,5.0
-0.10647,0.49617,-0.40727,-1.16155,-1.3482,1.44688,-0.35527,2.16368,-0.7037,-0.86778,-0.66444,-0.38362,-0.27895,-1.32282,-0.26695,-0.47728,5.0
-0.10283,0.32803,-0.39193,-0.63207,-0.39675,-1.10491,-0.35527,-1.4198,0.24808,3.80045,0.19141,-0.34138,0.32971,0.52639,-0.452,0.14122,5.0
-0.05748,-1.5428,-0.42065,1.13034,1.09012,-1.42388,0.60622,-1.41028,0.20296,0.92775,0.27167,-0.40668,0.27188,0.08898,-0.59204,0.12576,5.0
-0.0534,0.36893,-0.41005,-0.19202,-0.98206,0.28461,-0.35527,0.29979,0.43687,0.40967,0.73865,-0.39417,0.0678,0.99218,0.03345,-1.07118,5.0
-0.03682,-0.43828,-0.14453,0.41726,0.46326,-2.36224,-0.35527,-2.86787,0.07942,2.57153,0.75253,-0.13292,-2.64919,4.02812,-0.81281,-0.27627,5.0
-0.08404,0.41044,-0.29859,-1.20044,-1.34427,-0.71149,-0.06536,-0.86035,-0.29092,1.47392,-0.43017,-0.28283,0.30864,-1.00537,-0.59024,-0.70423,5.0
0.22965,0.47603,-0.30463,-1.2215,-1.19511,1.28444,-0.32503,1.9325,-0.00992,-0.16238,-0.34289,-0.31508,-0.3106,-1.37687,1.71851,-0.0403,5.0
-0.09319,0.01059,-0.33269,0.02446,-0.81689,0.95489,-0.35527,1.19286,-0.7037,-0.63639,-0.72144,-0.29601,0.31365,-1.81329,-0.20839,0.1623,5.0
-0.09293,-2.18752,-0.38074,1.94124,2.05701,-2.28114,1.88562,-1.79322,-0.41493,0.66819,0.30352,-0.37921,0.2413,0.80513,-1.01428,0.19276,5.0
-0.07285,0.46156,-0.33589,-0.57121,-1.14198,1.05479,-0.35527,1.61756,1.2668,-0.00327,-0.38993,-0.30299,-1.06794,-0.86592,2.1306,-0.67056,5.0
-0.0602,0.49414,-0.1998,-1.39991,-1.42157,1.54355,-0.35527,2.43004,-0.3517,-0.7303,-0.88513,-0.16042,0.21295,-2.10485,2.6062,0.71052,5.0
0.04371,0.57297,-0.39481,0.03167,-0.29006,-0.12753,-0.01292,-0.32361,0.25662,1.12977,-0.61901,-0.38162,-0.16577,1.57361,0.48702,-0.66002,5.0
-0.04977,0.33375,-0.35812,-0.28662,-0.43908,0.74355,-0.35527,0.9244,0.02068,0.10375,-0.756,-0.34475,0.16953,-1.47858,-0.1001,-0.30977,5.0
0.31927,0.16268,0.08128,-0.74505,-0.51612,0.97796,-0.35527,1.195,-0.39137,-0.14799,-0.84709,0.03204,-0.10699,-0.9296,-0.1768,-0.20926,5.0
0.59087,-1.6301,-0.36028,2.89034,2.20703,-1.40334,-0.07584,-1.91072,-0.36082,0.51596,-0.35434,-0.35533,-0.00497,1.0072,-0.47194,-0.62318,5.0
-0.01426,5.42612,0.66126,-2.02978,-2.10678,-2.59821,5.72388,2.9594,-0.7037,-1.03833,-0.75429,0.78025,-1.0373,0.52245,1.63817,-1.48234,5.0
-0.09566,-0.07956,-0.41955,-0.30512,-0.38895,0.07875,-0.35527,-0.28624,-0.37639,0.23013,-0.46635,-0.39888,0.31301,0.12182,-0.81674,-0.8793,5.0
0.18992,1.34508,-0.05643,-0.80574,-0.78915,-0.5742,0.62705,-0.2383,0.75251,1.61307,-0.09824,-0.07402,-1.72861,1.24432,0.86703,-0.68588,5.0
-0.08027,0.7358,-0.37663,-0.95736,-1.29455,0.80596,-0.30712,1.12517,-0.48438,0.23695,-0.80666,-0.36281,0.16184,-1.16116,-0.65496,-0.47728,5.0
-0.03575,-0.15788,-0.39114,-0.17526,-0.45482,0.53129,-0.35527,0.34705,-0.50987,-0.20547,-0.70596,-0.37193,0.27036,-1.13427,-0.69063,-0.72854,5.0
-0.04249,0.41134,-0.38823,-0.99511,-1.1322,1.13074,-0.35181,1.74752,0.06519,0.31187,-0.87973,-0.36874,-0.01032,-1.01553,0.92939,-0.35165,5.0
0.14447,-0.1789,-0.07974,-0.0205,0.09901,-0.0791,-0.03697,-0.10303,-0.28761,0.4797,-0.70539,-0.04219,-0.41189,0.6787,-0.27083,0.81494,5.0
0.88449,0.67786,-0.18266,-0.60649,-0.61019,-0.84105,0.1043,-0.97199,0.21922,2.04713,-0.56732,-0.20292,-1.1981,1.43098,0.02721,-0.77351,5.0
-0.0784,1.27913,-0.18336,-0.43411,-0.99689,-0.6771,1.48773,0.95846,-0.25246,1.0156,-0.92544,-0.30382,-0.07325,-1.43654,-0.46414,-1.48234,5.0
-0.11681,-0.82056,-0.42394,0.47046,0.41673,0.1079,-0.35527,-0.65364,-0.7037,-0.35631,0.40896,-0.41082,-0.12505,-1.12798,1.0284,-1.48234,1.0
-0.11592,-0.62332,-0.42394,1.12396,0.70126,-0.23543,-0.35527,-0.71962,1.91048,-0.22308,0.06722,-0.41082,0.32971,0.62122,-0.53909,0.02525,1.0
-0.11786,0.20679,-0.12945,1.00103,1.69093,-0.08346,-0.35527,-0.56683,-0.7037,-1.12498,2.00193,-0.07022,0.32971,-0.10948,-1.19221,-1.48234,1.0
-0.11601,1.58854,-0.42394,-0.54859,-0.56088,0.29169,-0.35527,0.34536,-0.7037,0.3894,0.07453,-0.41082,0.32971,0.27696,-0.0819,1.53284,1.0
-0.09447,-1.40286,2.84728,0.3844,1.57399,-0.54601,1.18642,0.29571,1.27274,0.03422,0.47409,3.12217,0.24902,0.5777,1.01078,-0.40549,1.0
-0.11625,-1.41832,-0.42394,0.26759,0.1389,0.45739,-0.35527,-0.08067,-0.7037,-0.51005,0.64742,-0.41082,0.32971,-0.8281,1.0284,1.53284,1.0
-0.11441,0.20936,1.50052,0.15623,0.90187,0.71755,-0.35527,0.47157,-0.7037,-1.12498,0.22589,1.32523,0.32971,-0.33201,-0.70947,-0.47728,1.0
-0.11273,-0.79613,-0.42394,-0.02511,-0.27817,0.55989,-0.35527,0.42847,0.67704,-0.41044,0.64823,-0.41082,0.32971,0.22588,0.04146,-0.47728,1.0
-0.11441,0.44002,-0.42394,2.02962,2.62028,-0.99449,-0.35527,-1.6582,-0.7037,0.1465,0.0265,-0.41082,0.32971,0.95778,-0.68753,-0.72854,1.0
-0.11428,-1.39836,-0.42394,1.10325,1.20549,0.08276,-0.35527,-0.35119,-0.7037,-0.85223,0.43366,-0.41082,0.32971,-0.19464,1.2215,1.53284,1.0
-0.11277,0.30769,-0.42394,0.18701,0.32386,0.25142,-0.35527,-0.11744,0.57776,-0.46182,0.58953,-0.41082,0.32971,-0.13811,0.32184,1.53284,1.0
-0.11449,0.37912,-0.42394,0.80243,1.38413,-0.81252,-0.35527,-1.79694,0.95787,-0.26512,0.32477,-0.41082,0.32971,-0.00481,-0.22673,-1.48234,1.0
-0.11842,-11.2088,-0.42394,1.07008,5.41632,-1.27212,-0.35527,-2.47673,-0.7037,-1.12498,-1.04345,-0.41082,0.32971,-2.2761,-1.19221,-1.48234,1.0
-0.09557,-0.61613,3.94667,-0.06556,1.02394,0.33542,-0.35527,-0.42307,-0.35233,-0.82192,-0.11311,3.88324,0.32971,0.81029,0.07829,1.53284,1.0
-0.11437,-0.41429,-0.42394,0.62944,-0.45245,-0.1394,-0.35527,-0.41028,0.90338,-0.29331,-0.19801,-0.41082,0.32971,-0.10409,-0.82211,1.53284,1.0
-0.10881,-0.69263,-0.41361,0.32845,1.06803,-0.30511,-0.35527,-1.09658,-0.7037,-0.5078,1.17168,-0.38471,0.25668,1.20515,-0.39913,0.02525,1.0
-0.11611,0.75143,-0.42394,1.45847,0.08899,-0.40684,-0.35527,-1.26623,-0.7037,-0.64862,0.60318,-0.41082,0.32971,-0.28024,-0.60784,1.53284,1.0
-0.08171,-0.36276,-0.42394,0.27345,0.67246,-0.18007,0.12365,-0.33401,-0.50114,-0.32138,0.14197,-0.41082,-0.04237,0.81149,0.2322,0.60509,1.0
-0.09566,-0.72488,-0.38877,1.54223,1.73046,-0.58103,0.04748,-0.94824,-0.4115,-0.62094,0.54755,-0.3895,0.32971,-0.30637,-0.16279,1.22093,1.0
-0.11323,-2.04396,-0.42394,3.46698,3.9092,-2.76443,2.56796,-1.36377,0.70683,0.57825,0.24658,-0.41082,0.32971,-0.05117,-0.85575,1.53284,1.0
-0.11687,1.69613,-0.42394,-0.34224,-0.06864,0.61575,-0.35527,0.52454,-0.7037,-0.31971,1.67674,-0.41082,0.32971,0.75962,1.98009,-1.48234,1.0
-0.11731,-1.57477,-0.42394,-1.42327,-0.61005,1.40819,-0.35527,1.97971,-0.7037,-1.12498,-0.09938,-0.41082,0.32971,-1.77858,-1.19221,1.53284,1.0
-0.11346,0.97676,0.88148,-0.14493,-0.19596,0.93509,-0.35527,1.2941,2.64782,-0.25777,-0.5105,0.87296,0.32971,-0.22985,0.5609,1.53284,1.0
-0.11611,0.9475,-0.42394,-0.63882,-0.56088,0.61575,-0.35527,0.43838,-0.7037,0.06173,0.81809,-0.41082,0.32971,-0.90967,3.24901,0.52778,1.0
-0.11053,1.38717,0.02783,-0.13039,-0.45051,0.01507,-0.35527,-0.3805,1.20912,0.19487,0.16175,0.07765,0.2809,0.67726,-0.4681,1.53284,1.0
-0.11323,1.00352,-0.42394,-0.36806,0.76152,0.14828,-0.35527,-0.19346,0.77047,0.1465,-0.14433,-0.41082,0.32971,0.56687,1.76861,-1.48234,1.0
-0.11765,-2.36906,-0.42394,-0.98376,-1.13598,1.44769,-0.35527,1.82055,-0.7037,-1.12498,1.53128,-0.41082,0.32971,1.79452,4.35932,-1.48234,1.0
-0.11119,0.62018,-0.42394,2.12289,1.66229,-0.54401,-0.35527,-1.08848,0.16002,-0.52901,0.93021,-0.41082,0.19749,-0.48191,0.39394,1.1021,1.0
-0.11517,0.13143,-0.42394,-0.24554,0.17713,0.28693,-0.35527,0.22348,1.54992,0.81877,0.01622,-0.41082,0.21471,0.84609,0.6583,-1.48234,1.0
-0.11519,-0.08342,-0.42394,1.16849,0.31034,-0.51754,-0.35527,-1.28541,-0.7037,-0.79012,-0.19294,-0.41082,0.32971,-0.72976,-1.19221,-1.48234,1.0
-0.10723,-0.18154,5.73067,-0.23532,0.34378,0.94518,-0.35527,0.6085,-0.7037,-0.98044,0.18489,5.97752,0.32971,-0.02894,0.39394,-1.48234,1.0
-0.11736,0.15317,-0.42394,0.83107,-0.37995,0.74483,-0.35527,0.96109,-0.7037,0.00239,0.94406,-0.41082,-0.00378,-0.5086,-1.19221,-1.48234,1.0
-0.11337,0.32537,-0.42394,1.2432,1.32295,-0.04491,-0.35527,-0.31386,-0.7037,-0.00507,-0.08814,-0.41082,0.32971,-0.45482,-0.63706,1.53284,1.0
-0.10277,-0.81845,-0.41119,0.78599,0.91579,-0.71793,-0.35527,-1.52987,-0.7037,0.0215,0.53832,-0.39566,0.28731,0.77746,-0.47798,0.32677,1.0
-0.10295,0.4179,-0.33362,-1.23831,-1.49697,1.05325,-0.35527,1.29325,-0.7037,-0.34072,5.10396,-0.28643,0.06871,-1.31779,0.63488,0.43641,1.0
-0.11772,-0.60653,-0.42394,2.33593,2.1141,0.47591,-0.35527,0.38812,-0.7037,-1.12498,-0.66582,-0.41082,0.32971,-1.38057,-1.19221,-1.48234,1.0
-0.11696,-0.65122,-0.10539,2.98214,1.95116,-0.54601,-0.35527,-1.1016,-0.7037,-0.44855,-0.1852,-0.26777,0.12961,-0.64785,-1.19221,-1.48234,1.0
-0.10096,-0.31155,-0.42394,0.17391,0.28122,0.50489,-0.35527,0.33603,0.18751,-0.20258,-0.32945,-0.41082,0.26149,-1.24134,0.41693,0.9298,1.0
-0.10421,-0.80716,-0.42394,2.20232,2.12003,-0.9388,0.85715,-0.75926,-0.7037,-0.61383,-0.61226,-0.41082,0.32971,-0.48216,-0.37581,1.53284,1.0
-0.11382,-0.20118,-0.42394,0.081,0.56162,0.49839,-0.35527,0.07516,-0.7037,-0.84077,-0.59029,-0.41082,0.32971,-0.06711,-0.11772,-1.48234,1.0
-0.09457,-0.38835,-0.41975,0.13539,0.15328,0.30409,-0.11366,0.16045,-0.05447,-0.50903,-0.30837,-0.41082,0.31314,0.39,0.49007,1.19782,2.0
-0.09386,-0.77588,-0.41172,1.81532,1.03612,-0.54839,0.38061,-0.71245,-0.41621,-0.77784,-0.22197,-0.41082,0.31504,-0.27803,-0.59607,0.14122,2.0
-0.11154,0.86159,-0.40957,-1.49782,-1.67569,1.49211,-0.35527,1.89146,-0.7037,-0.45525,-0.35055,-0.41082,0.32971,4.09125,2.34058,-1.48234,2.0
-0.07321,-0.31664,-0.4195,-0.73424,-0.58815,0.09563,-0.35527,-0.19182,0.4887,0.63807,1.0303,-0.4046,0.30363,0.73432,0.32478,-0.17139,2.0
-0.08596,-1.27194,-0.08122,0.32009,1.05134,-0.25458,0.42856,-0.18343,-0.21779,-0.32869,0.12511,-0.09175,0.28012,0.91646,0.05368,-0.20669,2.0
-0.02055,-0.83216,2.23261,0.51412,1.23047,-0.35816,0.35396,-0.3492,0.29782,-0.40736,-0.12584,2.20286,0.24715,0.11178,-0.37601,0.07388,2.0
-0.10678,-1.28643,-0.41539,1.2986,2.17451,-0.85394,1.03203,-0.59147,-0.7037,-0.90678,-0.06118,-0.38774,0.32971,0.46314,-0.04362,1.53284,2.0
-0.11177,0.90706,-0.42394,0.27589,0.28361,0.0683,-0.35527,-0.61048,-0.7037,-0.15866,0.09513,-0.41082,0.32971,0.42401,-0.89213,0.02525,2.0
-0.11371,-0.3325,0.15948,0.19071,0.27108,0.40994,-0.35527,0.08533,-0.7037,-0.30007,0.80766,0.05439,-0.23967,-0.08116,0.11403,0.32677,2.0
-0.05779,0.59456,1.43372,-0.54635,0.03898,-0.91832,1.21766,-0.20475,0.43126,1.00414,-0.18633,1.36437,0.27179,1.62223,0.30203,0.71052,2.0
-0.11519,0.20048,-0.42394,-0.74356,-1.05124,0.5645,-0.35527,0.52454,1.6304,0.08292,-0.61432,-0.41082,0.32971,0.60725,-0.18284,-1.48234,2.0
-0.11601,1.77639,-0.42394,0.19563,-0.08212,0.29169,-0.35527,-0.11744,-0.7037,-0.62761,1.26427,-0.41082,0.18258,0.87486,0.25602,0.9298,2.0
-0.11666,0.55536,0.21728,-0.23289,0.70126,-0.86612,-0.35527,-1.77308,2.73603,-0.53162,0.81809,0.09111,0.32971,0.66698,-1.19221,1.53284,2.0
-0.0738,-0.82318,-0.42394,1.11752,1.03638,-0.06884,0.00368,-0.15988,-0.38721,-0.57903,0.35253,-0.41082,0.30548,0.18755,0.23723,0.55115,2.0
-0.09875,-0.76781,-0.42394,1.16539,1.42406,-0.69302,0.7485,-0.68414,-0.7037,-0.86532,0.29411,-0.41082,0.3105,0.29346,-0.452,0.62829,2.0
-0.09337,-1.41243,-0.42394,2.65548,2.65851,-1.38218,1.06717,-1.24952,0.13061,-0.78916,0.81673,-0.41082,-0.56433,0.41833,0.14297,0.12576,2.0
-0.1146,1.27931,-0.42394,0.16185,-0.29459,-0.01354,-0.35527,-0.86351,-0.7037,-0.46826,-0.52378,-0.41082,0.32971,0.12021,1.76861,-1.48234,2.0
-0.09451,-0.68323,-0.4072,1.13485,1.22301,-0.47109,0.43347,-0.69477,-0.7037,-0.74739,-0.58502,-0.39941,0.32971,-0.67936,-0.68367,-1.48234,2.0
-0.07675,0.34455,5.71106,-0.70073,-0.42421,1.12915,-0.35527,1.16945,0.0189,-0.70949,-0.24699,6.0563,0.32971,0.07439,1.35224,1.53284,2.0
-0.11463,0.79855,-0.42394,-0.44734,-0.89389,-0.61356,-0.35527,-1.33079,1.00122,-0.24268,4.98314,-0.41082,0.06871,0.18803,0.33925,1.25873,2.0
-0.114,1.0275,-0.42394,0.37384,0.16753,0.44317,-0.35527,-0.02114,-0.7037,-1.12498,-0.37965,-0.41082,0.16156,-0.70192,0.51595,-1.48234,2.0
-0.11719,-0.67833,-0.42394,0.47659,-0.30644,0.88443,-0.35527,1.2885,-0.7037,-0.15866,-0.29813,-0.41082,0.32971,-0.5086,-1.19221,1.53284,2.0
-0.11075,-1.24863,-0.42394,0.65217,1.00171,-0.01477,-0.35527,-0.5497,0.17551,-0.82165,-0.12613,-0.41082,0.32971,-0.40285,-0.72958,1.53284,2.0
-0.11048,-0.59669,3.25717,0.02268,-0.10141,0.64182,-0.35527,0.77682,1.2668,-0.61511,-0.02741,3.1834,0.22916,-0.77016,1.14528,0.24062,2.0
-0.09216,-0.09444,-0.42013,0.17978,0.17559,0.06395,0.02388,-0.1936,-0.10503,-0.50535,0.26086,-0.3999,-0.8617,0.28678,0.71613,0.62829,2.0
-0.09134,-0.56504,-0.41655,1.11863,1.2555,-0.50657,0.17697,-0.74381,-0.7037,-0.60264,0.16445,-0.41082,0.23957,-0.21566,-0.60005,0.42198,2.0
-0.10452,-0.63294,-0.42394,1.02973,1.79587,-1.25849,1.08983,-1.15938,-0.16058,-0.09442,-0.57141,-0.41082,0.30199,0.17877,-0.20726,-0.47728,2.0
-0.06436,-0.82026,1.54213,0.71401,1.46411,-0.39316,0.38814,-0.62087,-0.26573,-0.4954,0.23839,1.47983,-0.43015,0.75896,0.60387,0.47753,2.0
-0.08554,-0.42589,-0.39651,-0.36198,-0.0363,0.1723,-0.35527,-0.18485,1.47479,0.16941,-0.42278,-0.39316,-0.42374,-0.18445,-0.13895,-0.47728,2.0
-0.10241,-1.43669,-0.42394,2.2188,2.21464,-1.03828,1.11294,-0.71784,-0.7037,-0.5744,-0.6844,-0.41082,0.30644,-0.74013,-0.49827,1.19782,2.0
-0.10104,0.16084,-0.41245,-0.29079,-0.23369,0.68452,-0.35527,0.54036,-0.2301,-0.63481,-0.54657,-0.41082,0.01555,-0.41467,0.35494,-0.72854,2.0
-0.11669,0.04108,3.5951,-0.71268,-0.18394,0.94587,-0.35527,1.12099,3.85592,-0.33844,-0.06004,3.58127,0.32971,-0.25493,-0.18284,-1.48234,2.0
-0.04082,-0.79262,1.10055,0.64285,1.25088,-0.55433,0.28148,-0.74271,-0.32755,-0.20037,0.41191,1.0437,0.23854,0.05811,0.18309,0.64311,2.0
0.00257,-0.97427,1.07766,0.70944,1.45425,-0.46362,0.30769,-0.64818,0.03315,-0.43648,-0.3099,1.00042,0.10097,0.31928,-0.01159,0.02525,2.0
-0.11162,1.17452,-0.42394,0.22517,-0.61355,0.52191,-0.35527,0.41893,-0.7037,-0.57948,1.42911,-0.41082,0.27592,1.30723,0.5609,1.53284,2.0
0.09378,0.12245,-0.01367,-0.57166,-0.49435,0.29773,0.33039,0.63164,-0.1974,-0.419,0.09779,-0.02756,-2.21508,0.46704,0.60806,-0.15989,2.0
-0.10401,-1.00172,-0.41702,1.30059,1.54512,-0.69017,0.71383,-0.48512,-0.17946,-0.3111,-0.54154,-0.41082,0.30296,-0.40568,-0.93697,1.53284,2.0
-0.09014,-0.57641,-0.39915,-0.19036,-0.10382,0.05138,0.1823,0.05057,-0.11137,-0.15428,-0.39282,-0.41082,-0.62241,-0.26083,0.57419,-1.48234,2.0
-0.10851,-0.08535,-0.42394,-0.70204,-0.5543,0.88422,-0.35527,1.11647,0.95787,-0.69505,0.49652,-0.41082,0.28731,-0.26485,0.36916,0.8628,2.0
-0.10907,0.00234,-0.42394,-0.30421,-0.12325,0.48263,-0.35527,0.09176,-0.7037,-0.39607,-0.47013,-0.41082,0.28658,-0.22156,-0.18284,0.52778,2.0
-0.09248,-0.65965,-0.42394,0.5471,0.90736,-0.09747,0.35171,0.2801,1.07064,-0.00271,-0.54444,-0.41082,0.32971,0.52778,-0.71974,1.53284,3.0
-0.1025,-0.76537,5.99519,-0.24977,0.62678,0.58836,-0.35527,0.19107,-0.7037,-0.49866,0.05944,6.40108,0.2503,-0.63707,0.55125,1.53284,3.0
-0.0893,-0.82914,1.73656,0.30541,0.78488,0.37789,-0.31926,-0.12669,-0.43476,-0.70743,-0.40361,1.57108,0.28854,-0.07162,0.68436,0.02525,3.0
1.45404,-0.13844,1.10939,-0.18338,0.02854,-1.49816,0.78558,-1.27919,0.05113,1.82523,0.13036,1.06979,-0.86634,0.99152,-0.06923,0.23489,3.0
0.1053,0.12666,-0.29093,-0.59315,-0.43212,0.68702,-0.08007,0.79636,-0.05016,-0.51901,0.01173,-0.26032,-3.72222,0.664,1.13772,-0.00374,3.0
-0.11396,1.38638,-0.42394,-0.1028,0.44658,0.79078,-0.35527,0.73995,-0.7037,-0.8283,-0.72342,-0.41082,0.32971,-1.07446,-0.18284,1.53284,3.0
-0.06292,-0.21522,-0.4149,-0.08321,0.27906,-0.04583,-0.02397,-0.2915,-0.01767,-0.17827,-0.57267,-0.40081,0.18968,-0.54437,-0.00016,-0.06343,3.0
-0.11335,1.014,-0.05583,0.07072,0.9378,0.36551,-0.35527,-0.05752,-0.7037,-0.62392,-0.64171,0.01303,0.2556,-0.21192,-0.26695,0.02525,3.0
-0.02527,-0.91005,-0.38296,0.09507,0.73921,-2e-05,-0.31858,-0.49025,-0.16421,-0.42037,-0.11947,-0.36302,0.32184,-0.33366,-0.08682,0.40717,3.0
-0.11229,2.23052,-0.42394,-0.70971,-0.51417,0.86624,-0.35527,0.5164,-0.7037,-0.87258,-0.83672,-0.41082,0.32971,-1.13217,-0.26695,-1.48234,3.0
-0.11481,0.04526,-0.42394,-0.72344,-1.0328,0.95342,-0.35527,0.96109,-0.7037,-1.12498,-0.73891,-0.41082,0.10738,-1.23292,1.14528,-1.48234,3.0
-0.1108,-0.05976,-0.38497,-0.25805,-0.14696,0.56639,-0.35527,0.37401,-0.7037,-0.79177,0.13664,-0.37558,-2.47951,-0.3139,0.6583,0.77905,3.0
-0.097,-0.20736,2.18163,-0.24151,-0.1049,0.41086,-0.35527,0.07569,0.02113,-0.37479,-0.30363,2.07471,0.25573,0.67342,0.06474,0.52778,3.0
-0.1011,-0.27738,-0.37204,1.88944,1.06339,-1.37891,-0.35527,-1.96116,0.29494,0.25313,1.49827,-0.32581,0.19382,2.50158,-0.50097,0.40215,3.0
-0.10855,-0.5412,1.20738,0.85287,1.7149,-0.26793,-0.35527,-0.79833,-0.7037,-0.32785,-0.42001,1.15454,0.29602,-0.35173,-0.12461,-1.48234,3.0
-0.11484,0.04108,-0.42394,0.86634,-0.18394,-0.29208,-0.35527,-0.63692,-0.7037,0.42646,0.16496,-0.41082,-0.12923,1.06724,-0.11772,-0.47728,3.0
-0.11611,-0.03285,-0.42394,-0.56114,-0.23117,0.61575,-0.35527,0.52454,-0.7037,-0.58813,-0.89593,-0.41082,0.32971,-1.34325,0.6583,-1.48234,3.0
